framework,500,1000,2000,3000,4000
GPU (CUDA),65.50205715556544,193.0034559512652,843.8248401674339,1686.5416920174644,2508.410574190475
MPI Naive,2.5273409846615897,1.0298367631741596,2.156795335487709,2.7842640555906506,2.6109485765901446
MPI SUMMA,3.1919586008832534,3.425296079047973,4.077869203046958,3.640723728783598,4.547531073891123
OpenMP,3.8330147071263387,2.792956060140498,2.9036699302202673,2.9387086987975106,3.580881473954753
Sequential,1.0,1.0,1.0,1.0,1.0
